domain,counter offset,name,group count,detailed description,flag,record byte offset,record length,primary group index,description
3,0,PM_L2_CASTOUT_SHR,1,,0,0,0,0,"L2 Castouts - Shared (T, Te, Si, S)"
3,0,PM_L2_CHIP_PUMP,1,,0,0,0,0,RC requests that were local on chip pump attempts
3,0,PM_L2_DC_INV,1,,0,0,0,0,Dcache invalidates from L2
3,0,PM_L2_DISP_ALL_L2MISS,1,,0,0,0,0,All successful Ld/St dispatches for this thread that were an L2miss
3,0,PM_L2_GROUP_PUMP,1,,0,0,0,0,RC requests that were on Node Pump attempts
3,0,PM_L2_GRP_GUESS_CORRECT,1,,0,0,0,0,L2 guess grp and guess was correct (data intra-6chip AND ^on-chip)
3,0,PM_L2_GRP_GUESS_WRONG,1,,0,0,0,0,L2 guess grp and guess was not correct (ie data on-chip OR beyond-6chip)
3,0,PM_L2_IC_INV,1,,0,0,0,0,Icache Invalidates from L2
3,0,PM_L2_INST,1,,0,0,0,0,All successful I-side dispatches for this thread (excludes i_l2mru_tch reqs)
3,0,PM_L2_INST_MISS,1,,0,0,0,0,All successful i-side dispatches that were an L2miss for this thread (excludes i_l2mru_tch reqs)
3,0,PM_L2_LD,1,,0,0,0,0,All successful D-side Load dispatches for this thread
3,0,PM_L2_LD_DISP,1,,0,0,0,0,All successful load dispatches
3,0,PM_L2_LD_HIT,1,,0,0,0,0,All successful load dispatches that were L2 hits
3,0,PM_L2_LD_MISS,1,,0,0,0,0,All successful D-Side Load dispatches that were an L2miss for this thread
3,0,PM_L2_LOC_GUESS_CORRECT,1,,0,0,0,0,L2 guess loc and guess was correct (ie data local)
3,0,PM_L2_LOC_GUESS_WRONG,1,,0,0,0,0,L2 guess loc and guess was not correct (ie data not on chip)
3,0,PM_L2_RCLD_DISP,1,,0,0,0,0,L2 RC load dispatch attempt
3,0,PM_L2_RCLD_DISP_FAIL_ADDR,1,,0,0,0,0,L2 RC load dispatch attempt failed due to address collision with RC/CO/SN/SQ
3,0,PM_L2_RCLD_DISP_FAIL_OTHER,1,,0,0,0,0,L2 RC load dispatch attempt failed due to other reasons
3,0,PM_L2_RCST_DISP,1,,0,0,0,0,L2 RC store dispatch attempt
3,0,PM_L2_RCST_DISP_FAIL_ADDR,1,,0,0,0,0,L2 RC store dispatch attempt failed due to address collision with RC/CO/SN/SQ
3,0,PM_L2_RCST_DISP_FAIL_OTHER,1,,0,0,0,0,L2 RC store dispatch attempt failed due to other reasons
3,0,PM_L2_RC_ST_DONE,1,,0,0,0,0,RC did st to line that was Tx or Sx
3,0,PM_L2_RTY_LD,1,,0,0,0,0,RC retries on PB for any load from core
3,0,PM_L2_RTY_ST,1,,0,0,0,0,RC retries on PB for any store from core
3,0,PM_L2_SN_M_RD_DONE,1,,0,0,0,0,SNP dispatched for a read and was M
3,0,PM_L2_SN_M_WR_DONE,1,,0,0,0,0,SNP dispatched for a write and was M
3,0,PM_L2_SN_SX_I_DONE,1,,0,0,0,0,SNP dispatched and went from Sx or Tx to Ix
3,0,PM_L2_ST,1,,0,0,0,0,All successful D-side store dispatches for this thread
3,0,PM_L2_ST_DISP,1,,0,0,0,0,All successful store dispatches
3,0,PM_L2_ST_HIT,1,,0,0,0,0,All successful store dispatches that were L2Hits
3,0,PM_L2_ST_MISS,1,,0,0,0,0,All successful D-Side Store dispatches that were an L2miss for this thread
3,0,PM_L2_SYS_GUESS_CORRECT,1,,0,0,0,0,L2 guess sys and guess was correct (ie data beyond-6chip)
3,0,PM_L2_SYS_GUESS_WRONG,1,,0,0,0,0,L2 guess sys and guess was not correct (ie data ^beyond-6chip)
3,0,PM_L2_SYS_PUMP,1,,0,0,0,0,RC requests that were system pump attempts
3,0,PM_L2_TM_REQ_ABORT,1,,0,0,0,0,TM abort
3,0,PM_L2_TM_ST_ABORT_SISTER,1,,0,0,0,0,TM marked store abort
3,0,PM_L3_CINJ,1,,0,0,0,0,l3 ci of cache inject
3,0,PM_L3_CI_HIT,1,,0,0,0,0,L3 Castins Hit (total count
3,0,PM_L3_CI_MISS,1,,0,0,0,0,L3 castins miss (total count
3,0,PM_L3_CI_USAGE,1,,0,0,0,0,rotating sample of 16 CI or CO actives
3,0,PM_L3_CO,1,,0,0,0,0,l3 castout occuring ( does not include casthrough or log writes (cinj/dmaw)
3,0,PM_L3_CO0_BUSY,1,0.0,0,0,0,0,"lifetime, sample of CO machine 0 valid"
3,0,PM_L3_CO0_DONE,1,0.0,0,0,0,0,"lifetime, sample of CO machine 0 valid"
3,0,PM_L3_CO_L31,1,,0,0,0,0,L3 CO to L3.1 OR of port 0 and 1 ( lossy)
3,0,PM_L3_CO_LCO,1,,0,0,0,0,Total L3 castouts occurred on LCO
3,0,PM_L3_CO_MEM,1,,0,0,0,0,L3 CO to memory OR of port 0 and 1 ( lossy)
3,0,PM_L3_CO_MEPF,1,,0,0,0,0,L3 CO of line in Mep state ( includes casthrough
3,0,PM_L3_GRP_GUESS_CORRECT,1,,0,0,0,0,Initial scope=group and data from same group (near) (pred successful)
3,0,PM_L3_GRP_GUESS_WRONG_HIGH,1,,0,0,0,0,Initial scope=group but data from local node. Predition too high
3,0,PM_L3_GRP_GUESS_WRONG_LOW,1,,0,0,0,0,Initial scope=group but data from outside group (far or rem). Prediction too Low
3,0,PM_L3_HIT,1,,0,0,0,0,L3 Hits
3,0,PM_L3_L2_CO_HIT,1,,0,0,0,0,L2 castout hits
3,0,PM_L3_L2_CO_MISS,1,,0,0,0,0,L2 castout miss
3,0,PM_L3_LAT_CI_HIT,1,,0,0,0,0,L3 Lateral Castins Hit
3,0,PM_L3_LAT_CI_MISS,1,,0,0,0,0,L3 Lateral Castins Miss
3,0,PM_L3_LD_HIT,1,,0,0,0,0,L3 demand LD Hits
3,0,PM_L3_LD_MISS,1,,0,0,0,0,L3 demand LD Miss
3,0,PM_L3_LD_PREF,1,,0,0,0,0,L3 Load Prefetches
3,0,PM_L3_LOC_GUESS_CORRECT,1,,0,0,0,0,initial scope=node/chip and data from local node (local) (pred successful)
3,0,PM_L3_LOC_GUESS_WRONG,1,,0,0,0,0,Initial scope=node but data from out side local node (near or far or rem). Prediction too Low
3,0,PM_L3_MISS,1,,0,0,0,0,L3 Misses
3,0,PM_L3_P0_CO_L31,1,,0,0,0,0,l3 CO to L3.1 (lco) port 0
3,0,PM_L3_P0_CO_MEM,1,,0,0,0,0,l3 CO to memory port 0
3,0,PM_L3_P0_CO_RTY,1,,0,0,0,0,L3 CO received retry port 0
3,0,PM_L3_P0_GRP_PUMP,1,,0,0,0,0,L3 pf sent with grp scope port 0
3,0,PM_L3_P0_LCO_DATA,1,,0,0,0,0,lco sent with data port 0
3,0,PM_L3_P0_LCO_NO_DATA,1,,0,0,0,0,dataless l3 lco sent port 0
3,0,PM_L3_P0_LCO_RTY,1,,0,0,0,0,L3 LCO received retry port 0
3,0,PM_L3_P0_NODE_PUMP,1,,0,0,0,0,L3 pf sent with nodal scope port 0
3,0,PM_L3_P0_PF_RTY,1,,0,0,0,0,L3 PF received retry port 0
3,0,PM_L3_P0_SN_HIT,1,,0,0,0,0,L3 snoop hit port 0
3,0,PM_L3_P0_SN_INV,1,,0,0,0,0,Port0 snooper detects someone doing a store to a line thats Sx
3,0,PM_L3_P0_SN_MISS,1,,0,0,0,0,L3 snoop miss port 0
3,0,PM_L3_P0_SYS_PUMP,1,,0,0,0,0,L3 pf sent with sys scope port 0
3,0,PM_L3_P1_CO_L31,1,,0,0,0,0,l3 CO to L3.1 (lco) port 1
3,0,PM_L3_P1_CO_MEM,1,,0,0,0,0,l3 CO to memory port 1
3,0,PM_L3_P1_CO_RTY,1,,0,0,0,0,L3 CO received retry port 1
3,0,PM_L3_P1_GRP_PUMP,1,,0,0,0,0,L3 pf sent with grp scope port 1
3,0,PM_L3_P1_LCO_DATA,1,,0,0,0,0,lco sent with data port 1
3,0,PM_L3_P1_LCO_NO_DATA,1,,0,0,0,0,dataless l3 lco sent port 1
3,0,PM_L3_P1_LCO_RTY,1,,0,0,0,0,L3 LCO received retry port 1
3,0,PM_L3_P1_NODE_PUMP,1,,0,0,0,0,L3 pf sent with nodal scope port 1
3,0,PM_L3_P1_PF_RTY,1,,0,0,0,0,L3 PF received retry port 1
3,0,PM_L3_P1_SN_HIT,1,,0,0,0,0,L3 snoop hit port 1
3,0,PM_L3_P1_SN_INV,1,,0,0,0,0,Port1 snooper detects someone doing a store to a line thats Sx
3,0,PM_L3_P1_SN_MISS,1,,0,0,0,0,L3 snoop miss port 1
3,0,PM_L3_P1_SYS_PUMP,1,,0,0,0,0,L3 pf sent with sys scope port 1
3,0,PM_L3_PF0_BUSY,1,0.0,0,0,0,0,"lifetime, sample of PF machine 0 valid"
3,0,PM_L3_PF0_DONE,1,0.0,0,0,0,0,"lifetime, sample of PF machine 0 valid"
3,0,PM_L3_PF_HIT_L3,1,,0,0,0,0,l3 pf hit in l3
3,0,PM_L3_PF_MISS_L3,1,,0,0,0,0,L3 Prefetch missed in L3
3,0,PM_L3_PF_OFF_CHIP_CACHE,1,,0,0,0,0,L3 Prefetch from Off chip cache
3,0,PM_L3_PF_OFF_CHIP_MEM,1,,0,0,0,0,L3 Prefetch from Off chip memory
3,0,PM_L3_PF_ON_CHIP_CACHE,1,,0,0,0,0,L3 Prefetch from On chip cache
3,0,PM_L3_PF_ON_CHIP_MEM,1,,0,0,0,0,L3 Prefetch from On chip memory
3,0,PM_L3_PF_USAGE,1,,0,0,0,0,rotating sample of 32 PF actives
3,0,PM_L3_PREF_ALL,1,,0,0,0,0,Total HW L3 prefetches(Load+store)
3,0,PM_L3_RD0_BUSY,1,0.0,0,0,0,0,"lifetime, sample of RD machine 0 valid"
3,0,PM_L3_RD0_DONE,1,0.0,0,0,0,0,"lifetime, sample of RD machine 0 valid"
3,0,PM_L3_RD_USAGE,1,,0,0,0,0,rotating sample of 16 RD actives
3,0,PM_L3_SN0_BUSY,1,0.0,0,0,0,0,"lifetime, sample of snooper machine 0 valid"
3,0,PM_L3_SN0_DONE,1,0.0,0,0,0,0,"lifetime, sample of snooper machine 0 valid"
3,0,PM_L3_SN_USAGE,1,,0,0,0,0,rotating sample of 8 snoop valids
3,0,PM_L3_ST_PREF,1,,0,0,0,0,L3 store Prefetches
3,0,PM_L3_SW_PREF,1,,0,0,0,0,Data stream touchto L3
3,0,PM_L3_SYS_GUESS_CORRECT,1,,0,0,0,0,Initial scope=system and data from outside group (far or rem)(pred successful)
3,0,PM_L3_SYS_GUESS_WRONG,1,,0,0,0,0,Initial scope=system but data from local or near. Predction too high
3,0,PM_L3_TRANS_PF,1,,0,0,0,0,L3 Transient prefetch
3,0,PM_L3_WI0_BUSY,1,X,0,0,0,0,"lifetime, sample of WI machine 0 valid"
3,0,PM_L3_WI0_DONE,1,X,0,0,0,0,"lifetime, sample of WI machine 0 valid"
3,0,PM_L3_WI_USAGE,1,,0,0,0,0,rotating sample of 8 WI actives
3,0,PM_LARX_FIN,1,,0,0,0,0,Larx finished
3,0,PM_LD_CMPL,1,,0,0,0,0,count of Loads completed
3,0,PM_LD_L3MISS_PEND_CYC,1,,0,0,0,0,Cycles L3 miss was pending for this thread
3,0,PM_LD_MISS_L1,1,,0,0,0,0,Load Missed L1
3,0,PM_LD_REF_L1,1,,0,0,0,0,Load Ref count combined for all units
3,0,PM_LD_REF_L1_LSU0,1,"LS0 L1 D cache load references counted at finish, gated by rejectLSU0 L1 D cache load references",0,0,0,0,"LS0 L1 D cache load references counted at finish, gated by reject"
3,0,PM_LD_REF_L1_LSU1,1,"LS1 L1 D cache load references counted at finish, gated by rejectLSU1 L1 D cache load references",0,0,0,0,"LS1 L1 D cache load references counted at finish, gated by reject"
3,0,PM_LD_REF_L1_LSU2,1,,0,0,0,0,"LS2 L1 D cache load references counted at finish, gated by reject"
3,0,PM_LD_REF_L1_LSU3,1,,0,0,0,0,"LS3 L1 D cache load references counted at finish, gated by reject"
3,0,PM_LINK_STACK_INVALID_PTR,1,,0,0,0,0,"A flush were LS ptr is invalid, results in a pop , A lot of interrupts between push and pops"
3,0,PM_LINK_STACK_WRONG_ADD_PRED,1,,0,0,0,0,"Link stack predicts wrong address, because of link stack design limitation"
3,0,PM_LS0_ERAT_MISS_PREF,1,,0,0,0,0,LS0 Erat miss due to prefetch
3,0,PM_LS0_L1_PREF,1,,0,0,0,0,LS0 L1 cache data prefetches
3,0,PM_LS0_L1_SW_PREF,1,,0,0,0,0,"Software L1 Prefetches, including SW Transient Prefetches"
3,0,PM_LS1_ERAT_MISS_PREF,1,,0,0,0,0,LS1 Erat miss due to prefetch
3,0,PM_LS1_L1_PREF,1,,0,0,0,0,LS1 L1 cache data prefetches
3,0,PM_LS1_L1_SW_PREF,1,,0,0,0,0,"Software L1 Prefetches, including SW Transient Prefetches"
3,0,PM_LSU0_FLUSH_LRQ,1,LS0 Flush: LRQLSU0 unaligned load flushes,0,0,0,0,LS0 Flush: LRQ
3,0,PM_LSU0_FLUSH_SRQ,1,LS0 Flush: SRQLSU0 LRQ flushes,0,0,0,0,LS0 Flush: SRQ
3,0,PM_LSU0_FLUSH_ULD,1,,0,0,0,0,LS0 Flush: Unaligned Load
3,0,PM_LSU0_FLUSH_UST,1,,0,0,0,0,LS0 Flush: Unaligned Store
3,0,PM_LSU0_L1_CAM_CANCEL,1,,0,0,0,0,ls0 l1 tm cam cancel
3,0,PM_LSU0_LARX_FIN,1,,0,0,0,0,Larx finished in LSU pipe0
3,0,PM_LSU0_LMQ_LHR_MERGE,1,,0,0,0,0,LS0 Load Merged with another cacheline request
3,0,PM_LSU0_NCLD,1,LS0 Non-cachable Loads counted at finishLSU0 non-cacheable loads,0,0,0,0,LS0 Non-cachable Loads counted at finish
3,0,PM_LSU0_PRIMARY_ERAT_HIT,1,,0,0,0,0,Primary ERAT hit
3,0,PM_LSU0_REJECT,1,,0,0,0,0,LSU0 reject
3,0,PM_LSU0_SRQ_STFWD,1,,0,0,0,0,LS0 SRQ forwarded data to a load
3,0,PM_LSU0_STORE_REJECT,1,,0,0,0,0,ls0 store reject
3,0,PM_LSU0_TMA_REQ_L2,1,,0,0,0,0,"addrs only req to L2 only on the first one,Indication that Load footprint is not expanding"
3,0,PM_LSU0_TM_L1_HIT,1,,0,0,0,0,Load tm hit in L1
3,0,PM_LSU0_TM_L1_MISS,1,,0,0,0,0,Load tm L1 miss
3,0,PM_LSU1_FLUSH_LRQ,1,LS1 Flush: LRQLSU1 unaligned load flushes,0,0,0,0,LS1 Flush: LRQ
3,0,PM_LSU1_FLUSH_SRQ,1,LS1 Flush: SRQLSU1 LRQ flushes,0,0,0,0,LS1 Flush: SRQ
3,0,PM_LSU1_FLUSH_ULD,1,,0,0,0,0,LS 1 Flush: Unaligned Load
3,0,PM_LSU1_FLUSH_UST,1,,0,0,0,0,LS1 Flush: Unaligned Store
3,0,PM_LSU1_L1_CAM_CANCEL,1,,0,0,0,0,ls1 l1 tm cam cancel
3,0,PM_LSU1_LARX_FIN,1,,0,0,0,0,Larx finished in LSU pipe1
3,0,PM_LSU1_LMQ_LHR_MERGE,1,,0,0,0,0,LS1 Load Merge with another cacheline request
3,0,PM_LSU1_NCLD,1,LS1 Non-cachable Loads counted at finishLSU1 non-cacheable loads,0,0,0,0,LS1 Non-cachable Loads counted at finish
3,0,PM_LSU1_PRIMARY_ERAT_HIT,1,,0,0,0,0,Primary ERAT hit
3,0,PM_LSU1_REJECT,1,,0,0,0,0,LSU1 reject
3,0,PM_LSU1_SRQ_STFWD,1,,0,0,0,0,LS1 SRQ forwarded data to a load
3,0,PM_LSU1_STORE_REJECT,1,,0,0,0,0,ls1 store reject
3,0,PM_LSU1_TMA_REQ_L2,1,,0,0,0,0,"addrs only req to L2 only on the first one,Indication that Load footprint is not expanding"
3,0,PM_LSU1_TM_L1_HIT,1,,0,0,0,0,Load tm hit in L1
3,0,PM_LSU1_TM_L1_MISS,1,,0,0,0,0,Load tm L1 miss
3,0,PM_LSU2_FLUSH_LRQ,1,LS02Flush: LRQLSU0 unaligned store flushes,0,0,0,0,LS02Flush: LRQ
3,0,PM_LSU2_FLUSH_SRQ,1,LS2 Flush: SRQLSU0 SRQ lhs flushes,0,0,0,0,LS2 Flush: SRQ
3,0,PM_LSU2_FLUSH_ULD,1,,0,0,0,0,LS3 Flush: Unaligned Load
3,0,PM_LSU2_L1_CAM_CANCEL,1,,0,0,0,0,ls2 l1 tm cam cancel
3,0,PM_LSU2_LARX_FIN,1,,0,0,0,0,Larx finished in LSU pipe2
3,0,PM_LSU2_LDF,1,,0,0,0,0,LS2 Scalar Loads
3,0,PM_LSU2_LDX,1,,0,0,0,0,LS0 Vector Loads
3,0,PM_LSU2_LMQ_LHR_MERGE,1,LS0 Load Merged with another cacheline requestData SLB misses,0,0,0,0,LS0 Load Merged with another cacheline request
3,0,PM_LSU2_PRIMARY_ERAT_HIT,1,,0,0,0,0,Primary ERAT hit
3,0,PM_LSU2_REJECT,1,,0,0,0,0,LSU2 reject
3,0,PM_LSU2_SRQ_STFWD,1,LS2 SRQ forwarded data to a loadLSU0 SRQ store forwarded,0,0,0,0,LS2 SRQ forwarded data to a load
3,0,PM_LSU2_TMA_REQ_L2,1,,0,0,0,0,"addrs only req to L2 only on the first one,Indication that Load footprint is not expanding"
3,0,PM_LSU2_TM_L1_HIT,1,,0,0,0,0,Load tm hit in L1
3,0,PM_LSU2_TM_L1_MISS,1,,0,0,0,0,Load tm L1 miss
3,0,PM_LSU3_FLUSH_LRQ,1,LS3 Flush: LRQLSU1 unaligned store flushes,0,0,0,0,LS3 Flush: LRQ
3,0,PM_LSU3_FLUSH_SRQ,1,LS13 Flush: SRQLSU1 SRQ lhs flushes,0,0,0,0,LS13 Flush: SRQ
3,0,PM_LSU3_FLUSH_ULD,1,,0,0,0,0,LS 14Flush: Unaligned Load
3,0,PM_LSU3_L1_CAM_CANCEL,1,,0,0,0,0,ls3 l1 tm cam cancel
3,0,PM_LSU3_LARX_FIN,1,,0,0,0,0,Larx finished in LSU pipe3
3,0,PM_LSU3_LDF,1,,0,0,0,0,LS3 Scalar Loads
3,0,PM_LSU3_LDX,1,,0,0,0,0,LS1 Vector Loads
3,0,PM_LSU3_LMQ_LHR_MERGE,1,LS1 Load Merge with another cacheline requestInstruction SLB misses,0,0,0,0,LS1 Load Merge with another cacheline request
3,0,PM_LSU3_PRIMARY_ERAT_HIT,1,,0,0,0,0,Primary ERAT hit
3,0,PM_LSU3_REJECT,1,,0,0,0,0,LSU3 reject
3,0,PM_LSU3_SRQ_STFWD,1,LS3 SRQ forwarded data to a loadLSU1 SRQ store forwarded,0,0,0,0,LS3 SRQ forwarded data to a load
3,0,PM_LSU3_TMA_REQ_L2,1,,0,0,0,0,"addrs only req to L2 only on the first one,Indication that Load footprint is not expanding"
3,0,PM_LSU3_TM_L1_HIT,1,,0,0,0,0,Load tm hit in L1
3,0,PM_LSU3_TM_L1_MISS,1,,0,0,0,0,Load tm L1 miss
3,0,PM_LSU_DERAT_MISS,1,DERAT Reloaded (Miss),0,0,0,0,DERAT Reloaded due to a DERAT miss
3,0,PM_LSU_FIN,1,,0,0,0,0,LSU Finished an instruction (up to 2 per cycle)
3,0,PM_LSU_FOUR_TABLEWALK_CYC,1,"Cycles when four tablewalks pending on this threadCycles LMQ full,",0,0,0,0,Cycles when four tablewalks pending on this thread
3,0,PM_LSU_FX_FIN,1,,0,0,0,0,LSU Finished a FX operation (up to 2 per cycle
3,0,PM_LSU_LMQ_FULL_CYC,1,,0,0,0,0,LMQ full
3,0,PM_LSU_LMQ_S0_ALLOC,1,LSU,0,0,0,0,"Per thread - use edge detect to count allocates On a per thread basis, level signal indicating Slot 0 is valid. By instrumenting a single slot we can calculate service time for that slot. Previous machines required a separate signal indicating the slot was allocated. Because any signal can be routed to any counter in P8, we can count level in one PMC and edge detect in another PMC using the same signal"
3,0,PM_LSU_LMQ_S0_VALID,1,LSU,0,0,0,0,"Per thread - use edge detect to count allocates On a per thread basis, level signal indicating Slot 0 is valid. By instrumenting a single slot we can calculate service time for that slot. Previous machines required a separate signal indicating the slot was allocated. Because any signal can be routed to any counter in P8, we can count level in one PMC and edge detect in another PMC using the same signal"
3,0,PM_LSU_LMQ_SRQ_EMPTY_ALL_CYC,1,ALL threads lsu empty (lmq and srq empty). Issue HW016541,0,0,0,0,ALL threads lsu empty (lmq and srq empty)
3,0,PM_LSU_LMQ_SRQ_EMPTY_CYC,1,,0,0,0,0,LSU empty (lmq and srq empty)
3,0,PM_LSU_LRQ_S0_ALLOC,1,LSU,0,0,0,0,"Per thread - use edge detect to count allocates On a per thread basis, level signal indicating Slot 0 is valid. By instrumenting a single slot we can calculate service time for that slot. Previous machines required a separate signal indicating the slot was allocated. Because any signal can be routed to any counter in P8, we can count level in one PMC and edge detect in another PMC using the same signal"
3,0,PM_LSU_LRQ_S0_VALID,1,LSU,0,0,0,0,"Per thread - use edge detect to count allocates On a per thread basis, level signal indicating Slot 0 is valid. By instrumenting a single slot we can calculate service time for that slot. Previous machines required a separate signal indicating the slot was allocated. Because any signal can be routed to any counter in P8, we can count level in one PMC and edge detect in another PMC using the same signal"
3,0,PM_LSU_LRQ_S43_ALLOC,1,LSU,0,0,0,0,
3,0,PM_LSU_LRQ_S43_VALID,1,LSU,0,0,0,0,
3,0,PM_LSU_MRK_DERAT_MISS,1,,0,0,0,0,DERAT Reloaded (Miss)
3,0,PM_LSU_NCST,1,,0,0,0,0,Non-cachable Stores sent to nest
3,0,PM_LSU_REJECT,1,,0,0,0,0,LSU Reject (up to 4 per cycle)
3,0,PM_LSU_REJECT_ERAT_MISS,1,,0,0,0,0,LSU Reject due to ERAT (up to 4 per cycles)
3,0,PM_LSU_REJECT_LHS,1,,0,0,0,0,LSU Reject due to LHS (up to 4 per cycle)
3,0,PM_LSU_REJECT_LMQ_FULL,1,,0,0,0,0,LSU reject due to LMQ full ( 4 per cycle)
3,0,PM_LSU_SET_MPRED,1,,0,0,0,0,Line already in cache at reload time
3,0,PM_LSU_SRQ_EMPTY_CYC,1,All threads srq empty,0,0,0,0,ALL threads srq empty
3,0,PM_LSU_SRQ_FULL_CYC,1,SRQ is Full,0,0,0,0,Storage Queue is full and is blocking dispatch
3,0,PM_LSU_SRQ_S0_ALLOC,1,LSU,0,0,0,0,"Per thread - use edge detect to count allocates On a per thread basis, level signal indicating Slot 0 is valid. By instrumenting a single slot we can calculate service time for that slot. Previous machines required a separate signal indicating the slot was allocated. Because any signal can be routed to any counter in P8, we can count level in one PMC and edge detect in another PMC using the same signal"
3,0,PM_LSU_SRQ_S0_VALID,1,LSU,0,0,0,0,"Per thread - use edge detect to count allocates On a per thread basis, level signal indicating Slot 0 is valid. By instrumenting a single slot we can calculate service time for that slot. Previous machines required a separate signal indicating the slot was allocated. Because any signal can be routed to any counter in P8, we can count level in one PMC and edge detect in another PMC using the same signal"
3,0,PM_LSU_SRQ_S39_ALLOC,1,LSU,0,0,0,0,
3,0,PM_LSU_SRQ_S39_VALID,1,LSU,0,0,0,0,
3,0,PM_LSU_SRQ_SYNC,1,LSU,0,0,0,0,
3,0,PM_LSU_SRQ_SYNC_CYC,1,LSU,0,0,0,0,
3,0,PM_LSU_TWO_TABLEWALK_CYC,1,,0,0,0,0,Cycles when two tablewalks pending on this thread
3,0,PM_LWSYNC,1,,0,0,0,0,lwsync count (easier to use than IMC)
3,0,PM_LWSYNC_HELD,1,,0,0,0,0,LWSYNC held at dispatch
3,0,PM_MEM_CO,1,,0,0,0,0,Memory castouts from this lpar
3,0,PM_MEM_LOC_THRESH_IFU,1,,0,0,0,0,Local Memory above threshold for IFU speculation control
3,0,PM_MEM_LOC_THRESH_LSU_HIGH,1,,0,0,0,0,Local memory above threshold for LSU medium
3,0,PM_MEM_LOC_THRESH_LSU_MED,1,,0,0,0,0,Local memory above theshold for data prefetch
3,0,PM_MEM_PREF,1,,0,0,0,0,Memory prefetch for this lpar
3,0,PM_MEM_READ,1,,0,0,0,0,Reads from Memory from this lpar (includes data/inst/xlate/l1prefetch/inst prefetch)
3,0,PM_MEM_RWITM,1,,0,0,0,0,Memory rwitm for this lpar
3,0,PM_MRK_BACK_BR_CMPL,1,,0,0,0,0,Marked branch instruction completed with a target address less than current instruction address
3,0,PM_MRK_BRU_FIN,1,,0,0,0,0,bru marked instr finish
3,0,PM_MRK_BR_CMPL,1,,0,0,0,0,Branch Instruction completed
3,0,PM_MRK_BR_MPRED_CMPL,1,,0,0,0,0,Marked Branch Mispredicted
3,0,PM_MRK_BR_TAKEN_CMPL,1,Marked Branch Taken,0,0,0,0,Marked Branch Taken completed
3,0,PM_MRK_CRU_FIN,1,IFU non-branch marked instruction finished,0,0,0,0,IFU non-branch finished
3,0,PM_MRK_DATA_FROM_DL2L3_MOD,1,,0,0,0,0,"The processor's data cache was reloaded with Modified (M) data from another chip's L2 or L3 on a different Node or Group (Distant), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_DL2L3_MOD_CYC,1,,0,0,0,0,"Duration in cycles to reload with Modified (M) data from another chip's L2 or L3 on a different Node or Group (Distant), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_DL2L3_SHR,1,,0,0,0,0,"The processor's data cache was reloaded with Shared (S) data from another chip's L2 or L3 on a different Node or Group (Distant), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_DL2L3_SHR_CYC,1,,0,0,0,0,"Duration in cycles to reload with Shared (S) data from another chip's L2 or L3 on a different Node or Group (Distant), as this chip due to a marked load"
3,0,PM_MRK_DATA_FROM_DL4,1,,0,0,0,0,The processor's data cache was reloaded from another chip's L4 on a different Node or Group (Distant) due to a marked load
3,0,PM_MRK_DATA_FROM_DL4_CYC,1,,0,0,0,0,Duration in cycles to reload from another chip's L4 on a different Node or Group (Distant) due to a marked load
3,0,PM_MRK_DATA_FROM_DMEM,1,,0,0,0,0,The processor's data cache was reloaded from another chip's memory on the same Node or Group (Distant) due to a marked load
3,0,PM_MRK_DATA_FROM_DMEM_CYC,1,,0,0,0,0,Duration in cycles to reload from another chip's memory on the same Node or Group (Distant) due to a marked load
3,0,PM_MRK_DATA_FROM_L2,1,,0,0,0,0,The processor's data cache was reloaded from local core's L2 due to a marked load
3,0,PM_MRK_DATA_FROM_L2.1_MOD,1,,0,0,0,0,The processor's data cache was reloaded with Modified (M) data from another core's L2 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L2.1_MOD_CYC,1,,0,0,0,0,Duration in cycles to reload with Modified (M) data from another core's L2 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L2.1_SHR,1,,0,0,0,0,The processor's data cache was reloaded with Shared (S) data from another core's L2 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L2.1_SHR_CYC,1,,0,0,0,0,Duration in cycles to reload with Shared (S) data from another core's L2 on the same chip due to a marked load
3,0,PM_MRK_DATA_FROM_L2MISS,1,,0,0,0,0,Data cache reload L2 miss
3,0,PM_MRK_DATA_FROM_L2MISS_CYC,1,,0,0,0,0,Duration in cycles to reload from a localtion other than the local core's L2 due to a marked load
3,0,PM_MRK_DATA_FROM_L2_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L2 due to a marked load
3,0,PM_MRK_DATA_FROM_L2_DISP_CONFLICT_LDHITST,1,,0,0,0,0,The processor's data cache was reloaded from local core's L2 with load hit store conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L2_DISP_CONFLICT_LDHITST_CYC,1,,0,0,0,0,Duration in cycles to reload from local core's L2 with load hit store conflict due to a marked load
3,0,PM_MRK_DATA_FROM_L2_DISP_CONFLICT_OTHER,1,,0,0,0,0,The processor's data cache was reloaded from local core's L2 with dispatch conflict due to a marked load
